,month,bedrooms,number_of_reviews,review_scores_rating,neighborhood,num_comp,occ%,avg_price
28805,6,0,2,80,5,48,0.0,175
28806,7,0,2,80,5,48,0.0,175
28807,8,0,2,80,5,48,0.0,175
28808,9,0,2,80,5,48,93.33,120
28809,10,0,2,80,5,48,100.0,120
28810,11,0,2,80,5,48,93.33,175
28811,12,0,2,80,5,48,100.0,175
28812,1,0,22,91,0,228,10.34,131
28813,2,0,22,91,0,228,0.0,188
28814,3,0,22,91,0,228,70.97,250
28815,4,0,22,91,0,228,60.0,250
28816,5,0,22,91,0,228,80.65,250
28817,6,0,22,91,0,228,30.0,225
28818,7,0,22,91,0,228,25.81,250
28819,8,0,22,91,0,228,0.0,250
28820,9,0,22,91,0,228,93.33,250
28821,10,0,22,91,0,228,93.55,250
28822,11,0,22,91,0,228,76.67,250
28823,12,0,22,91,0,228,54.84,250
28824,1,0,5,98,0,228,40.0,150
28825,2,0,5,98,0,228,0.0,150
28826,3,0,5,98,0,228,0.0,150
28827,4,0,5,98,0,228,0.0,150
28828,5,0,5,98,0,228,0.0,150
28829,6,0,5,98,0,228,0.0,150
28830,7,0,5,98,0,228,0.0,150
28831,8,0,5,98,0,228,0.0,150
28832,9,0,5,98,0,228,100.0,141
28833,10,0,5,98,0,228,100.0,141
28834,11,0,5,98,0,228,100.0,141
28835,12,0,5,98,0,228,74.19,141
28836,1,0,7,97,0,228,27.59,130
28837,2,0,7,97,0,228,100.0,130
28838,3,0,7,97,0,228,100.0,130
28839,4,0,7,97,0,228,70.0,130
28840,5,0,7,97,0,228,32.26,130
28841,6,0,7,97,0,228,100.0,135
28842,7,0,7,97,0,228,100.0,135
28843,8,0,7,97,0,228,48.39,135
28844,9,0,7,97,0,228,96.67,135
28845,10,0,7,97,0,228,100.0,135
28846,11,0,7,97,0,228,63.33,140
28847,12,0,7,97,0,228,9.68,140
28848,1,0,11,89,0,228,0.0,200
28849,2,0,11,89,0,228,0.0,200
28850,3,0,11,89,0,228,35.48,200
28851,4,0,11,89,0,228,0.0,200
28852,5,0,11,89,0,228,0.0,200
28853,6,0,11,89,0,228,0.0,200
28854,7,0,11,89,0,228,0.0,200
28855,8,0,11,89,0,228,0.0,200
28856,9,0,11,89,0,228,96.67,175
28857,10,0,11,89,0,228,100.0,175
28858,11,0,11,89,0,228,100.0,175
28859,12,0,11,89,0,228,100.0,175
28860,1,0,25,99,0,228,62.07,200
28861,2,0,25,99,0,228,57.14,200
28862,3,0,25,99,0,228,19.35,150
28863,4,0,25,99,0,228,80.0,200
28864,5,0,25,99,0,228,90.32,200
28865,6,0,25,99,0,228,80.0,185
28866,7,0,25,99,0,228,83.87,185
28867,8,0,25,99,0,228,100.0,185
28868,9,0,25,99,0,228,90.0,195
28869,10,0,25,99,0,228,100.0,195
28870,11,0,25,99,0,228,76.67,185
28871,12,0,25,99,0,228,96.77,185
28872,1,0,27,96,0,228,51.72,199
28873,2,0,27,96,0,228,25.0,199
28874,3,0,27,96,0,228,51.61,97
28875,4,0,27,96,0,228,73.33,219
28876,5,0,27,96,0,228,32.26,219
28877,6,0,27,96,0,228,86.67,199
28878,7,0,27,96,0,228,48.39,199
28879,8,0,27,96,0,228,16.13,199
28880,9,0,27,96,0,228,83.33,249
28881,10,0,27,96,0,228,93.55,199
28882,11,0,27,96,0,228,0.0,199
28883,12,0,27,96,0,228,0.0,220
28884,1,0,2,90,0,228,0.0,145
28885,2,0,2,90,0,228,0.0,145
28886,3,0,2,90,0,228,0.0,145
28887,4,0,2,90,0,228,0.0,170
28888,5,0,2,90,0,228,0.0,170
28889,6,0,2,90,0,228,0.0,170
28890,7,0,2,90,0,228,0.0,170
28891,8,0,2,90,0,228,0.0,170
28892,9,0,2,90,0,228,96.67,125
28893,10,0,2,90,0,228,93.55,125
28894,11,0,2,90,0,228,86.67,125
28895,12,0,2,90,0,228,32.26,125
28896,1,0,20,94,0,228,10.34,145
28897,2,0,20,94,0,228,10.71,145
28898,3,0,20,94,0,228,87.1,225
28899,4,0,20,94,0,228,63.33,225
28900,5,0,20,94,0,228,0.0,175
28901,6,0,20,94,0,228,100.0,225
28902,7,0,20,94,0,228,100.0,225
28903,8,0,20,94,0,228,61.29,225
28904,9,0,20,94,0,228,100.0,192
28905,10,0,20,94,0,228,93.55,169
28906,11,0,20,94,0,228,83.33,150
28907,12,0,20,94,0,228,80.65,150
28908,1,0,4,100,0,228,63.33,175
28909,8,0,4,100,0,228,74.19,175
28910,1,0,2,100,0,228,53.33,155
28911,2,0,2,100,0,228,0.0,155
28912,3,0,2,100,0,228,3.23,160
28913,4,0,2,100,0,228,0.0,160
28914,5,0,2,100,0,228,0.0,160
28915,6,0,2,100,0,228,90.0,160
28916,7,0,2,100,0,228,45.16,160
28917,8,0,2,100,0,228,0.0,160
28918,9,0,2,100,0,228,0.0,160
28919,10,0,2,100,0,228,0.0,160
28920,11,0,2,100,0,228,100.0,180
28921,12,0,2,100,0,228,100.0,180
28922,8,0,1,80,0,228,19.35,90
28923,1,0,3,93,0,228,6.67,99
28924,5,0,3,93,0,228,64.52,124
28925,1,0,4,95,0,228,96.67,150
28926,2,0,4,95,0,228,100.0,150
28927,3,0,4,95,0,228,54.84,150
28928,4,0,4,95,0,228,100.0,150
28929,5,0,4,95,0,228,100.0,150
28930,6,0,4,95,0,228,100.0,150
28931,7,0,4,95,0,228,100.0,150
28932,8,0,4,95,0,228,100.0,150
28933,9,0,4,95,0,228,43.33,150
28934,10,0,4,95,0,228,22.58,150
28935,11,0,4,95,0,228,0.0,150
28936,12,0,4,95,0,228,0.0,150
28937,1,0,20,96,0,228,20.69,110
28938,2,0,20,96,0,228,39.29,110
28939,3,0,20,96,0,228,38.71,150
28940,4,0,20,96,0,228,83.33,150
28941,5,0,20,96,0,228,70.97,150
28942,6,0,20,96,0,228,100.0,150
28943,7,0,20,96,0,228,100.0,150
28944,8,0,20,96,0,228,100.0,150
28945,9,0,20,96,0,228,100.0,150
28946,10,0,20,96,0,228,100.0,150
28947,11,0,20,96,0,228,100.0,150
28948,12,0,20,96,0,228,100.0,150
28949,1,0,11,53,0,228,16.13,99
28950,2,0,11,53,0,228,0.0,99
28951,3,0,11,53,0,228,93.55,119
28952,4,0,11,53,0,228,43.33,119
28953,5,0,11,53,0,228,45.16,119
28954,6,0,11,53,0,228,96.67,119
28955,7,0,11,53,0,228,32.26,119
28956,8,0,11,53,0,228,93.55,119
28957,9,0,11,53,0,228,63.33,119
28958,10,0,11,53,0,228,0.0,119
28959,11,0,11,53,0,228,0.0,119
28960,12,0,11,53,0,228,100.0,119
28961,1,0,1,80,0,228,100.0,159
28962,2,0,1,80,0,228,0.0,159
28963,3,0,1,80,0,228,12.9,159
28964,4,0,1,80,0,228,6.67,159
28965,5,0,1,80,0,228,3.23,159
28966,6,0,1,80,0,228,40.0,159
28967,7,0,1,80,0,228,0.0,159
28968,8,0,1,80,0,228,0.0,159
28969,9,0,1,80,0,228,86.67,159
28970,10,0,1,80,0,228,90.32,159
28971,11,0,1,80,0,228,30.0,159
28972,12,0,1,80,0,228,29.03,159
28973,1,0,1,60,0,228,79.31,100
28974,9,0,1,60,0,228,16.67,100
28975,1,0,1,100,0,228,100.0,199
28976,2,0,1,100,0,228,100.0,199
28977,3,0,1,100,0,228,100.0,199
28978,4,0,1,100,0,228,100.0,199
28979,5,0,1,100,0,228,100.0,199
28980,6,0,1,100,0,228,43.33,299
28981,7,0,1,100,0,228,100.0,299
28982,8,0,1,100,0,228,100.0,299
28983,9,0,1,100,0,228,100.0,199
28984,10,0,1,100,0,228,87.1,199
28985,11,0,1,100,0,228,86.67,199
28986,12,0,1,100,0,228,0.0,212
28987,1,0,8,100,55,36,100.0,185
28988,2,0,8,100,55,36,100.0,185
28989,3,0,8,100,55,36,100.0,195
28990,4,0,8,100,55,36,100.0,195
28991,5,0,8,100,55,36,100.0,195
28992,6,0,8,100,55,36,100.0,195
28993,7,0,8,100,55,36,3.23,195
28994,8,0,8,100,55,36,0.0,195
28995,9,0,8,100,55,36,73.33,195
28996,10,0,8,100,55,36,80.65,195
28997,11,0,8,100,55,36,70.0,195
28998,12,0,8,100,55,36,61.29,195
28999,1,0,2,100,55,36,56.67,175
29000,2,0,2,100,55,36,0.0,175
29001,3,0,2,100,55,36,38.71,175
29002,4,0,2,100,55,36,66.67,175
29003,5,0,2,100,55,36,35.48,175
29004,6,0,2,100,55,36,100.0,200
29005,7,0,2,100,55,36,100.0,200
29006,8,0,2,100,55,36,67.74,200
29007,9,0,2,100,55,36,96.67,175
29008,10,0,2,100,55,36,100.0,175
29009,11,0,2,100,55,36,76.67,175
29010,12,0,2,100,55,36,80.65,175
29011,1,0,1,100,55,36,3.45,180
29012,2,0,1,100,55,36,0.0,186
29013,3,0,1,100,55,36,12.9,180
29014,4,0,1,100,55,36,40.0,180
29015,5,0,1,100,55,36,29.03,180
29016,6,0,1,100,55,36,100.0,200
29017,7,0,1,100,55,36,100.0,200
29018,8,0,1,100,55,36,70.97,200
29019,9,0,1,100,55,36,23.33,200
29020,10,0,1,100,55,36,96.77,220
29021,11,0,1,100,55,36,100.0,220
29022,12,0,1,100,55,36,74.19,220
29023,1,0,65,97,57,300,34.48,135
29024,2,0,65,97,57,300,0.0,165
29025,3,0,65,97,57,300,19.35,150
29026,4,0,65,97,57,300,100.0,165
29027,5,0,65,97,57,300,100.0,165
29028,6,0,65,97,57,300,43.33,165
29029,7,0,65,97,57,300,100.0,165
29030,8,0,65,97,57,300,100.0,165
29031,9,0,65,97,57,300,80.0,150
29032,10,0,65,97,57,300,35.48,165
29033,11,0,65,97,57,300,100.0,165
29034,12,0,65,97,57,300,100.0,165
29035,1,0,9,98,57,300,100.0,190
29036,2,0,9,98,57,300,75.0,190
29037,3,0,9,98,57,300,80.65,190
29038,4,0,9,98,57,300,63.33,190
29039,5,0,9,98,57,300,54.84,190
29040,6,0,9,98,57,300,0.0,190
29041,7,0,9,98,57,300,0.0,190
29042,8,0,9,98,57,300,0.0,190
29043,9,0,9,98,57,300,90.0,199
29044,10,0,9,98,57,300,80.65,199
29045,11,0,9,98,57,300,20.0,190
29046,12,0,9,98,57,300,0.0,199
29047,1,0,3,80,57,300,73.33,150
29048,2,0,3,80,57,300,0.0,150
29049,3,0,3,80,57,300,0.0,150
29050,4,0,3,80,57,300,0.0,150
29051,5,0,3,80,57,300,0.0,150
29052,6,0,3,80,57,300,0.0,150
29053,7,0,3,80,57,300,0.0,150
29054,8,0,3,80,57,300,0.0,150
29055,9,0,3,80,57,300,96.67,150
29056,10,0,3,80,57,300,100.0,150
29057,11,0,3,80,57,300,83.33,150
29058,12,0,3,80,57,300,100.0,150
29059,1,0,6,83,57,300,96.55,180
29060,2,0,6,83,57,300,100.0,180
29061,3,0,6,83,57,300,100.0,180
29062,4,0,6,83,57,300,100.0,180
29063,5,0,6,83,57,300,100.0,180
29064,6,0,6,83,57,300,100.0,180
29065,7,0,6,83,57,300,100.0,180
29066,8,0,6,83,57,300,93.55,180
29067,9,0,6,83,57,300,76.67,180
29068,10,0,6,83,57,300,9.68,180
29069,11,0,6,83,57,300,0.0,180
29070,12,0,6,83,57,300,0.0,180
29071,1,0,6,100,57,300,60.0,235
29072,2,0,6,100,57,300,57.14,235
29073,3,0,6,100,57,300,9.68,225
29074,4,0,6,100,57,300,40.0,225
29075,5,0,6,100,57,300,0.0,225
29076,6,0,6,100,57,300,93.33,258
29077,7,0,6,100,57,300,6.45,255
29078,8,0,6,100,57,300,0.0,255
29079,9,0,6,100,57,300,83.33,249
29080,10,0,6,100,57,300,45.16,285
29081,11,0,6,100,57,300,10.0,285
29082,12,0,6,100,57,300,9.68,285
29083,1,0,2,80,57,300,100.0,170
29084,2,0,2,80,57,300,100.0,170
29085,3,0,2,80,57,300,100.0,170
29086,4,0,2,80,57,300,100.0,170
29087,5,0,2,80,57,300,100.0,170
29088,6,0,2,80,57,300,100.0,170
29089,7,0,2,80,57,300,35.48,170
29090,8,0,2,80,57,300,22.58,170
29091,9,0,2,80,57,300,83.33,175
29092,10,0,2,80,57,300,100.0,175
29093,11,0,2,80,57,300,86.67,175
29094,12,0,2,80,57,300,87.1,175
29095,3,0,3,100,57,300,22.58,165
29096,4,0,3,100,57,300,16.67,175
29097,5,0,3,100,57,300,0.0,185
29098,6,0,3,100,57,300,30.0,203
29099,7,0,3,100,57,300,83.87,203
29100,1,0,6,93,57,300,0.0,217
29101,2,0,6,93,57,300,0.0,214
29102,3,0,6,93,57,300,3.23,150
29103,4,0,6,93,57,300,23.33,169
29104,5,0,6,93,57,300,67.74,185
29105,6,0,6,93,57,300,23.33,199
29106,7,0,6,93,57,300,25.81,200
29107,8,0,6,93,57,300,0.0,220
29108,9,0,6,93,57,300,70.0,169
29109,10,0,6,93,57,300,100.0,169
29110,11,0,6,93,57,300,60.0,150
29111,12,0,6,93,57,300,41.94,127
29112,1,0,6,100,57,300,27.59,200
29113,2,0,6,100,57,300,67.86,200
29114,3,0,6,100,57,300,51.61,100
29115,4,0,6,100,57,300,73.33,200
29116,5,0,6,100,57,300,3.23,200
29117,6,0,6,100,57,300,53.33,215
29118,7,0,6,100,57,300,38.71,215
29119,8,0,6,100,57,300,93.55,215
29120,9,0,6,100,57,300,73.33,225
29121,10,0,6,100,57,300,96.77,225
29122,11,0,6,100,57,300,60.0,225
29123,12,0,6,100,57,300,70.97,225
29124,1,0,1,97,57,300,100.0,190
29125,2,0,1,97,57,300,100.0,190
29126,3,0,1,97,57,300,100.0,190
29127,4,0,1,97,57,300,100.0,190
29128,5,0,1,97,57,300,100.0,190
29129,6,0,1,97,57,300,100.0,190
29130,7,0,1,97,57,300,25.81,190
29131,8,0,1,97,57,300,0.0,190
29132,9,0,1,97,57,300,0.0,190
29133,10,0,1,97,57,300,0.0,190
29134,11,0,1,97,57,300,0.0,190
29135,12,0,1,97,57,300,0.0,190
29136,1,0,6,96,57,300,10.0,190
29137,2,0,6,96,57,300,0.0,190
29138,3,0,6,96,57,300,41.94,190
29139,4,0,6,96,57,300,50.0,95
29140,5,0,6,96,57,300,61.29,190
29141,6,0,6,96,57,300,96.67,215
29142,7,0,6,96,57,300,0.0,222
29143,8,0,6,96,57,300,0.0,215
29144,9,0,6,96,57,300,96.67,190
29145,10,0,6,96,57,300,96.77,210
29146,11,0,6,96,57,300,80.0,210
29147,12,0,6,96,57,300,67.74,210
29148,8,0,1,100,57,300,6.45,149
29149,9,0,1,100,57,300,0.0,157
29150,10,0,1,100,57,300,0.0,159
29151,11,0,1,100,57,300,0.0,157
29152,12,0,1,100,57,300,0.0,157
29153,1,0,7,97,57,300,56.67,225
29154,2,0,7,97,57,300,0.0,225
29155,3,0,7,97,57,300,54.84,225
29156,4,0,7,97,57,300,60.0,225
29157,5,0,7,97,57,300,80.65,225
29158,6,0,7,97,57,300,66.67,230
29159,7,0,7,97,57,300,16.13,230
29160,8,0,7,97,57,300,12.9,230
29161,9,0,7,97,57,300,73.33,255
29162,10,0,7,97,57,300,87.1,255
29163,11,0,7,97,57,300,80.0,255
29164,12,0,7,97,57,300,6.45,255
29165,1,0,2,100,57,300,100.0,200
29166,2,0,2,100,57,300,100.0,200
29167,3,0,2,100,57,300,100.0,200
29168,4,0,2,100,57,300,100.0,200
29169,5,0,2,100,57,300,100.0,200
29170,6,0,2,100,57,300,20.0,200
29171,7,0,2,100,57,300,0.0,200
29172,8,0,2,100,57,300,0.0,200
29173,9,0,2,100,57,300,0.0,200
29174,10,0,2,100,57,300,0.0,200
29175,11,0,2,100,57,300,0.0,200
29176,12,0,2,100,57,300,0.0,200
29177,1,0,5,96,57,300,23.33,165
29178,2,0,5,96,57,300,0.0,168
29179,3,0,5,96,57,300,67.74,180
29180,4,0,5,96,57,300,83.33,180
29181,5,0,5,96,57,300,70.97,180
29182,6,0,5,96,57,300,66.67,180
29183,7,0,5,96,57,300,41.94,180
29184,8,0,5,96,57,300,100.0,168
29185,9,0,5,96,57,300,100.0,168
29186,10,0,5,96,57,300,100.0,168
29187,11,0,5,96,57,300,63.33,180
29188,12,0,5,96,57,300,100.0,168
29189,1,0,11,89,57,300,37.93,129
29190,2,0,11,89,57,300,0.0,155
29191,3,0,11,89,57,300,87.1,299
29192,4,0,11,89,57,300,43.33,279
29193,5,0,11,89,57,300,64.52,299
29194,6,0,11,89,57,300,76.67,279
29195,7,0,11,89,57,300,29.03,229
29196,8,0,11,89,57,300,0.0,220
29197,9,0,11,89,57,300,96.67,249
29198,10,0,11,89,57,300,100.0,259
29199,11,0,11,89,57,300,100.0,259
29200,12,0,11,89,57,300,54.84,259
29201,1,0,2,100,57,300,0.0,220
29202,2,0,2,100,57,300,0.0,220
29203,3,0,2,100,57,300,100.0,190
29204,4,0,2,100,57,300,100.0,190
29205,5,0,2,100,57,300,100.0,190
29206,6,0,2,100,57,300,100.0,190
29207,7,0,2,100,57,300,100.0,190
29208,8,0,2,100,57,300,100.0,190
29209,9,0,2,100,57,300,100.0,190
29210,10,0,2,100,57,300,96.77,190
29211,11,0,2,100,57,300,100.0,190
29212,12,0,2,100,57,300,3.23,290
29213,1,0,4,100,57,300,90.0,200
29214,2,0,4,100,57,300,100.0,200
29215,3,0,4,100,57,300,100.0,200
29216,4,0,4,100,57,300,100.0,200
29217,5,0,4,100,57,300,100.0,200
29218,6,0,4,100,57,300,100.0,200
29219,7,0,4,100,57,300,100.0,200
29220,8,0,4,100,57,300,100.0,200
29221,9,0,4,100,57,300,100.0,200
29222,10,0,4,100,57,300,100.0,200
29223,11,0,4,100,57,300,13.33,200
29224,12,0,4,100,57,300,0.0,200
29225,1,0,7,100,57,300,0.0,165
29226,2,0,7,100,57,300,0.0,165
29227,3,0,7,100,57,300,58.06,175
29228,4,0,7,100,57,300,60.0,175
29229,5,0,7,100,57,300,48.39,175
29230,6,0,7,100,57,300,93.33,175
29231,7,0,7,100,57,300,70.97,175
29232,8,0,7,100,57,300,48.39,175
29233,9,0,7,100,57,300,73.33,175
29234,10,0,7,100,57,300,41.94,175
29235,11,0,7,100,57,300,0.0,175
29236,12,0,7,100,57,300,0.0,175
29237,1,0,3,100,57,300,41.38,125
29238,2,0,3,100,57,300,100.0,199
29239,3,0,3,100,57,300,64.52,150
29240,4,0,3,100,57,300,86.67,150
29241,5,0,3,100,57,300,83.87,150
29242,6,0,3,100,57,300,93.33,199
29243,7,0,3,100,57,300,51.61,199
29244,8,0,3,100,57,300,54.84,199
29245,9,0,3,100,57,300,93.33,250
29246,10,0,3,100,57,300,100.0,295
29247,11,0,3,100,57,300,36.67,199
29248,12,0,3,100,57,300,64.52,199
29249,1,0,2,100,57,300,34.48,130
29250,11,0,2,100,57,300,30.0,150
29251,1,0,2,90,57,300,86.67,189
29252,2,0,2,90,57,300,75.0,189
29253,3,0,2,90,57,300,38.71,169
29254,4,0,2,90,57,300,93.33,199
29255,5,0,2,90,57,300,25.81,189
29256,6,0,2,90,57,300,0.0,199
29257,7,0,2,90,57,300,0.0,199
29258,8,0,2,90,57,300,16.13,199
29259,9,0,2,90,57,300,96.67,153
29260,10,0,2,90,57,300,67.74,211
29261,11,0,2,90,57,300,56.67,211
29262,12,0,2,90,57,300,51.61,211
29263,1,0,3,93,57,300,100.0,165
29264,2,0,3,93,57,300,100.0,165
29265,3,0,3,93,57,300,100.0,165
29266,4,0,3,93,57,300,100.0,165
29267,5,0,3,93,57,300,100.0,165
29268,6,0,3,93,57,300,100.0,165
29269,7,0,3,93,57,300,9.68,165
29270,8,0,3,93,57,300,0.0,165
29271,9,0,3,93,57,300,0.0,165
29272,10,0,3,93,57,300,0.0,165
29273,11,0,3,93,57,300,0.0,165
29274,12,0,3,93,57,300,0.0,165
29275,1,0,1,100,57,300,0.0,141
29276,2,0,1,100,57,300,0.0,136
29277,11,0,1,100,57,300,46.67,127
29278,12,0,1,100,57,300,0.0,135
29279,1,0,2,100,57,300,0.0,148
29280,2,0,2,100,57,300,0.0,145
29281,3,0,2,100,57,300,22.58,185
29282,4,0,2,100,57,300,66.67,190
29283,5,0,2,100,57,300,87.1,190
29284,6,0,2,100,57,300,90.0,180
29285,7,0,2,100,57,300,74.19,180
29286,8,0,2,100,57,300,80.65,180
29287,9,0,2,100,57,300,93.33,180
29288,10,0,2,100,57,300,87.1,180
29289,11,0,2,100,57,300,53.33,180
29290,12,0,2,100,57,300,80.65,180
29291,1,0,41,83,54,24,20.69,75
29292,2,0,41,83,54,24,32.14,100
29293,3,0,41,83,54,24,90.32,145
29294,4,0,41,83,54,24,73.33,145
29295,5,0,41,83,54,24,48.39,120
29296,6,0,41,83,54,24,86.67,139
29297,7,0,41,83,54,24,93.55,139
29298,8,0,41,83,54,24,67.74,139
29299,9,0,41,83,54,24,100.0,139
29300,10,0,41,83,54,24,87.1,140
29301,11,0,41,83,54,24,80.0,140
29302,12,0,41,83,54,24,96.77,140
29303,1,0,7,94,54,24,80.0,210
29304,2,0,7,94,54,24,46.43,139
29305,3,0,7,94,54,24,93.55,200
29306,4,0,7,94,54,24,73.33,200
29307,5,0,7,94,54,24,74.19,200
29308,6,0,7,94,54,24,16.67,200
29309,7,0,7,94,54,24,87.1,260
29310,8,0,7,94,54,24,12.9,200
29311,9,0,7,94,54,24,90.0,219
29312,10,0,7,94,54,24,100.0,219
29313,11,0,7,94,54,24,23.33,189
29314,12,0,7,94,54,24,22.58,219
29315,1,0,43,89,54,168,6.67,90
29316,2,0,43,89,54,168,10.71,90
29317,3,0,43,89,54,168,3.23,130
29318,4,0,43,89,54,168,33.33,130
29319,5,0,43,89,54,168,12.9,130
29320,6,0,43,89,54,168,56.67,140
29321,7,0,43,89,54,168,45.16,140
29322,8,0,43,89,54,168,0.0,140
29323,9,0,43,89,54,168,96.67,135
29324,10,0,43,89,54,168,83.87,135
29325,11,0,43,89,54,168,63.33,135
29326,12,0,43,89,54,168,61.29,135
29327,1,0,1,100,54,168,100.0,200
29328,2,0,1,100,54,168,96.43,200
29329,3,0,1,100,54,168,100.0,200
29330,4,0,1,100,54,168,100.0,200
29331,5,0,1,100,54,168,100.0,200
29332,6,0,1,100,54,168,100.0,210
29333,7,0,1,100,54,168,58.06,210
29334,8,0,1,100,54,168,0.0,210
29335,9,0,1,100,54,168,0.0,200
29336,10,0,1,100,54,168,0.0,200
29337,11,0,1,100,54,168,70.0,200
29338,12,0,1,100,54,168,70.97,200
29339,1,0,29,93,54,168,96.67,180
29340,2,0,29,93,54,168,100.0,180
29341,3,0,29,93,54,168,3.23,200
29342,4,0,29,93,54,168,0.0,200
29343,5,0,29,93,54,168,0.0,200
29344,6,0,29,93,54,168,83.33,200
29345,7,0,29,93,54,168,19.35,200
29346,8,0,29,93,54,168,19.35,200
29347,9,0,29,93,54,168,0.0,200
29348,10,0,29,93,54,168,61.29,220
29349,11,0,29,93,54,168,90.0,220
29350,12,0,29,93,54,168,70.97,220
29351,1,0,19,89,54,168,46.67,125
29352,10,0,19,89,54,168,0.0,141
29353,11,0,19,89,54,168,0.0,138
29354,12,0,19,89,54,168,0.0,138
29355,1,0,2,71,54,168,100.0,170
29356,2,0,2,71,54,168,100.0,170
29357,3,0,2,71,54,168,12.9,150
29358,4,0,2,71,54,168,70.0,150
29359,5,0,2,71,54,168,80.65,150
29360,6,0,2,71,54,168,46.67,175
29361,7,0,2,71,54,168,0.0,177
29362,8,0,2,71,54,168,100.0,175
29363,9,0,2,71,54,168,86.67,175
29364,10,0,2,71,54,168,35.48,175
29365,11,0,2,71,54,168,100.0,175
29366,12,0,2,71,54,168,22.58,175
29367,1,0,11,96,54,168,17.24,150
29368,2,0,11,96,54,168,53.57,150
29369,3,0,11,96,54,168,83.87,135
29370,4,0,11,96,54,168,96.67,135
29371,12,0,11,96,54,168,96.77,135
29372,1,0,5,80,54,168,36.67,125
29373,2,0,5,80,54,168,0.0,125
29374,3,0,5,80,54,168,32.26,140
29375,4,0,5,80,54,168,90.0,140
29376,5,0,5,80,54,168,67.74,140
29377,6,0,5,80,54,168,76.67,140
29378,7,0,5,80,54,168,93.55,140
29379,8,0,5,80,54,168,100.0,140
29380,9,0,5,80,54,168,100.0,140
29381,10,0,5,80,54,168,100.0,140
29382,11,0,5,80,54,168,93.33,150
29383,12,0,5,80,54,168,35.48,150
29384,1,0,1,83,54,168,100.0,145
29385,2,0,1,83,54,168,100.0,145
29386,3,0,1,83,54,168,100.0,145
29387,4,0,1,83,54,168,66.67,145
29388,5,0,1,83,54,168,0.0,145
29389,6,0,1,83,54,168,0.0,145
29390,7,0,1,83,54,168,0.0,145
29391,8,0,1,83,54,168,0.0,145
29392,9,0,1,83,54,168,0.0,145
29393,10,0,1,83,54,168,0.0,145
29394,11,0,1,83,54,168,0.0,145
29395,12,0,1,83,54,168,0.0,145
29396,1,0,8,88,54,168,3.33,153
29397,2,0,8,88,54,168,0.0,153
29398,3,0,8,88,54,168,35.48,110
29399,1,0,4,85,54,168,10.0,195
29400,2,0,4,85,54,168,0.0,195
29401,3,0,4,85,54,168,67.74,125
29402,11,0,4,85,54,168,20.0,125
29403,12,0,4,85,54,168,22.58,125
29404,1,0,8,93,54,168,100.0,150
29405,2,0,8,93,54,168,100.0,150
29406,3,0,8,93,54,168,100.0,150
29407,4,0,8,93,54,168,100.0,150
29408,5,0,8,93,54,168,100.0,150
29409,6,0,8,93,54,168,100.0,150
29410,7,0,8,93,54,168,45.16,150
29411,8,0,8,93,54,168,0.0,150
29412,9,0,8,93,54,168,0.0,150
29413,10,0,8,93,54,168,0.0,150
29414,11,0,8,93,54,168,0.0,150
29415,12,0,8,93,54,168,0.0,150
29416,1,0,11,87,54,168,58.62,130
29417,2,0,11,87,54,168,64.29,130
29418,3,0,11,87,54,168,83.87,160
29419,11,0,11,87,54,168,96.67,145
29420,12,0,11,87,54,168,77.42,145
29421,1,0,1,100,54,168,0.0,156
29422,2,0,1,100,54,168,0.0,156
29423,3,0,1,100,54,168,38.71,125
29424,4,0,1,100,54,168,76.67,125
29425,5,0,1,100,54,168,100.0,125
29426,6,0,1,100,54,168,96.67,125
29427,7,0,1,100,54,168,90.32,125
29428,8,0,1,100,54,168,67.74,125
29429,9,0,1,100,54,168,83.33,125
29430,10,0,1,100,54,168,93.55,125
29431,11,0,1,100,54,168,76.67,135
29432,12,0,1,100,54,168,93.55,135
29433,1,0,14,92,20,132,96.67,190
29434,2,0,14,92,20,132,25.0,129
29435,3,0,14,92,20,132,70.97,190
29436,4,0,14,92,20,132,63.33,190
29437,5,0,14,92,20,132,54.84,190
29438,6,0,14,92,20,132,96.67,190
29439,7,0,14,92,20,132,100.0,190
29440,8,0,14,92,20,132,48.39,175
29441,9,0,14,92,20,132,100.0,175
29442,10,0,14,92,20,132,96.77,167
29443,11,0,14,92,20,132,83.33,159
29444,12,0,14,92,20,132,51.61,159
29445,1,0,36,92,20,132,41.38,135
29446,2,0,36,92,20,132,0.0,154
29447,3,0,36,92,20,132,58.06,170
29448,4,0,36,92,20,132,66.67,170
29449,5,0,36,92,20,132,70.97,170
29450,6,0,36,92,20,132,93.33,178
29451,7,0,36,92,20,132,74.19,178
29452,8,0,36,92,20,132,48.39,165
29453,9,0,36,92,20,132,90.0,198
29454,10,0,36,92,20,132,87.1,198
29455,11,0,36,92,20,132,60.0,180
29456,12,0,36,92,20,132,38.71,180
29457,1,0,4,100,20,132,72.41,175
29458,2,0,4,100,20,132,100.0,175
29459,12,0,4,100,20,132,54.84,190
29460,1,0,11,91,20,132,58.62,205
29461,2,0,11,91,20,132,39.29,119
29462,3,0,11,91,20,132,83.87,179
29463,4,0,11,91,20,132,100.0,179
29464,5,0,11,91,20,132,87.1,179
29465,6,0,11,91,20,132,86.67,179
29466,7,0,11,91,20,132,93.55,179
29467,8,0,11,91,20,132,35.48,175
29468,9,0,11,91,20,132,100.0,178
